x;y;z;E;n;objname;pgc;al2000;de2000;r
-13;16;28;1;1;PGC3133656;3133656;8,5867495;52,8495898;810333,822970298
-16;21;18;1;0;PGC2050994;2050994;8,5870265;34,5549703;738193,88006373
-17;21;14;1;0;PGC1822487;1822487;8,587184;27,9590795;709283,831008949
-16;21;21;1;0;PGC2135330;2135330;8,5872107;38,742243;779031,204406319
-17;21;21;1;1;SDSSJ083514.10+380332.3;3390312;8,587247;38,0590306;784755,359534199
-16;20;21;1;0;PGC2129953;2129953;8,5872996;38,5432497;761502,379876536
-13;16;32;1;1;SDSSJ083514.57+565957.5;4170370;8,587387;56,9993638;876265,856899279
-16;19;31;1;1;PGC3132632;3132632;8,5875565;51,2924183;922937,869018251
-13;17;23;1;1;PGC3131269;3131269;8,5877395;46,5956701;730568,954846859
-10;13;22;1;0;PGC2426255;2426255;8,5880805;52,8849266;630377,888892489
-19;24;22;1;1;2MASXJ08351775+3529545;3449817;8,588253;35,4984678;879909,568238115
-13;16;20;1;1;2MASXJ08351858+4401228;3379850;8,5884872;44,0229531;674831,008484213
-16;20;21;1;0;2MASXJ08351863+3948278;3449820;8,5885195;39,807704;769200,574193682
-13;16;24;1;0;PGC3131814;3131814;8,5889029;49,0071933;736402,72989728
-17;21;20;1;1;SDSSJ083520.15+363943.1;3398911;8,5889266;36,661996;765509,792621385
-13;16;32;1;1;PGC2551496;2551496;8,5890291;56,9071201;886305,24078678
-21;26;21;1;1;SDSSJ083521.01+314029.2;3449824;8,5891729;31,6748238;911279,858163358
-10;13;22;1;0;PGC2423840;2423840;8,5893095;52,7927831;630413,899328595
-9;11;24;1;1;PGC2580482;2580482;8,589457;58,5922656;653653,085883892
-16;20;21;1;0;SDSSJ083522.44+395214.8;3449830;8,5895688;39,8708173;763475,941632785
-18;22;13;1;0;PGC1734527;1734527;8,5897555;25,3813057;724587,431317212
-19;24;17;1;0;2MASXJ08352325+2952595;3524526;8,5897843;29,8830658;806228,381892958
-16;20;15;1;1;SDSSJ083523.28+301551.6;3995235;8,5898005;30,2643822;682428,887754869
-22;28;24;1;0;SDSSJ083524.59+335452.4;3449835;8,5901658;33,9145936;983659,156144911
-14;17;30;1;1;PGC3134064;3134064;8,5901962;53,4683091;857063,905881622
-17;21;18;1;0;2MASXJ08352531+3339314;3449842;8,5903802;33,6587604;757852,233556794
-16;21;15;1;0;PGC1865648;1865648;8,590534;29,4174149;697548,50056576
-17;21;22;1;1;2MASXJ08352636+3955168;3449847;8,5906553;39,9213444;802419,561422745
-12;15;22;1;1;SDSSJ083529.26+494805.5;3341265;8,5914609;49,8015246;672747,491223727
-16;20;22;1;0;2MASXJ08353080+4001278;3449858;8,5918867;40,0243037;781077,232261917
-22;27;9;1;1;PGC1479114;1479114;8,5919137;15,2369001;829174,722342733
-20;24;22;1;0;2MASXJ08353094+3508521;3449859;8,5919186;35,1477322;877931,240254633
-25;31;18;1;0;PGC1720598;1720598;8,5919601;24,9355654;991063,596046858
-19;23;21;1;1;2MASXJ08353128+3503051;3449863;8,5920343;35,0515097;839246,549723326
-9;12;22;1;1;2MASXJ08353407+5529360;3731899;8,5928023;55,493419;616966,543134849
-12;15;19;1;0;SDSSJ083535.36+435549.8;3379849;8,5931579;43,9305014;618995,16316406
-11;14;23;1;1;PGC3133172;3133172;8,5932355;52,1675097;665168,07936793
-16;20;20;1;1;2MASXJ08353642+3636077;3398903;8,5934644;36,6022939;755824,668389654
-25;31;12;1;0;SDSSJ083537.35+172208.0;4170586;8,5937137;17,3689035;940176,077727449
-17;21;21;1;1;2MASXJ08353855+3813527;3390291;8,5940453;38,2312406;794417,458540007
-16;21;20;1;0;2MASXJ08353897+3629227;3398907;8,5941712;36,4897743;757828,991418371
-17;21;14;1;0;SDSSJ083539.52+280611.8;3524550;8,5943131;28,1032866;709230,28428724
-17;21;18;1;0;2MASXJ08353965+3323462;3449893;8,5943601;33,3961643;761417,419314421
-16;20;21;1;0;PGC2129794;2129794;8,5945598;38,5369598;769207,135574836
-18;22;21;1;1;2MASXJ08354049+3558232;3398902;8,5945797;35,9730088;811896,656975713
-17;22;30;1;1;PGC3131289;3131289;8,5946227;46,6556137;936587,489095472
-14;18;34;1;0;SDSSJ083541.03+554848.8;4085973;8,5947319;55,8136016;948499,805551657
-11;14;35;1;0;PGC2627116;2627116;8,5948109;61,9191269;897853,503132308
-23;29;19;1;1;SDSSJ083541.82+264449.6;3524555;8,5949558;26,7471182;958014,063542569
-12;15;23;1;0;PGC2334053;2334053;8,5951508;49,1199356;690109,505298249
-19;24;22;1;1;2MASXJ08354275+3521012;3449902;8,5952042;35,3502295;877939,771953521
-22;28;22;1;0;PGC1941882;1941882;8,5953222;31,3243711;961819,961714048
-17;21;21;1;1;2MASXJ08354349+3818387;3390297;8,5954259;38,3108066;796553,505118359
-15;19;13;1;0;PGC1825700;1825700;8,5954716;28,0788108;639978,613144093
-13;16;28;1;1;PGC2420863;2420863;8,5956258;52,6760041;798432,299491086
-13;16;32;1;1;SDSSJ083544.41+571610.2;4170644;8,5956691;57,2694944;878205,713816704
-22;27;9;1;1;2MASXJ08354521+1511466;3731942;8,595893;15,1963891;833091,24045574
-13;17;23;1;1;PGC3131403;3131403;8,5962989;47,0583794;726768,004077467
-16;20;22;1;0;SDSSJ083547.06+395700.5;3449913;8,5964041;39,9501735;786823,676578828
-16;20;21;1;0;PGC2135485;2135485;8,5959194;38,7471546;776939,767948244
-20;25;22;1;0;2MASXJ08354716+3437552;3449914;8,5964373;34,6318811;889859,630238495
-16;20;22;1;0;SDSSJ083547.30+395232.6;3390339;8,5964772;39,8757587;782805,644088585
-19;24;21;1;1;SDSSJ083548.70+350440.9;3449917;8,5968679;35,0780819;850973,25494138
-23;28;22;1;1;SDSSJ083548.90+311021.1;3449919;8,596912;31,1725593;977707,615003673
-15;19;23;1;0;PGC024154;24154;8,5970386;43,564557;759569,963846717
-23;28;22;1;1;SDSSJ083549.43+311229.3;3449923;8,5970605;31,2081521;973908,091080558
-15;19;16;1;0;2MASXJ08354985+3236162;3449926;8,5971818;32,6046682;678581,612988128
-26;32;13;1;1;2MASXJ08355176+1757526;3731963;8,5977111;17,9646892;989280,579075234
-17;21;18;1;0;2MASXJ08355291+3323062;3449939;8,5980254;33,3850268;757846,003565407
-16;20;22;1;0;SDSSJ083552.98+401437.2;3449940;8,5980514;40,2437058;769223,418004206
-12;15;24;1;1;PGC2375068;2375160;8,598178;50,5113845;713218,40119942
-19;23;21;1;1;2MASXJ08355458+3505242;3449941;8,5984939;35,090283;845095,591793064
-25;31;12;1;0;PGC1520082;1520082;8,5986088;16,9136375;952040,772019506
-16;19;21;1;0;2MASXJ08355505+3954240;3390338;8,5986334;39,9065143;751966,553435582
-16;20;21;1;0;2MASXJ08355514+3951270;3390340;8,5986405;39,8576154;761528,377264207
-17;21;22;1;1;SDSSJ083555.32+382426.9;3390294;8,5987057;38,4075132;810229,667791269
-13;16;21;1;1;PGC2277863;2277863;8,5987158;46,2443359;674845,819924149
-12;15;23;1;0;PGC139118;139118;8,5987458;49,8496621;680503,550277803
-10;12;21;1;1;PGC2421458;2421458;8,599052;52,6984818;617151,761628295
-17;21;22;1;1;2MASXJ08355685+3828290;3390292;8,5991091;38,4747525;802495,439083511
-17;21;18;1;0;2MASXJ08355770+3322252;3449951;8,5993662;33,3736354;759460,230754279
-16;20;21;1;0;PGC3088103;3088103;8,5998029;39,7177756;773236,890628726
-25;30;18;1;0;2MASXJ08355966+2435267;3731996;8,5999166;24,5907494;985179,726398987
-17;21;21;1;1;SDSSJ083600.02+383152.7;3390284;8,6000096;38,5313446;792683,339901032
-15;18;23;1;0;SDSSJ083600.11+440540.5;3379970;8,6000309;44,0945775;765539,064599838
-19;23;10;1;0;PGC1578388;1578388;8,6001166;19,0351094;730255,002163048
-17;21;21;1;1;2MASXJ08360040+3813220;3390298;8,6001152;38,2228136;794415,454367734
-10;13;21;1;0;PGC2394798;2394798;8,6002445;51,4787929;621018,179364815
-11;13;23;1;1;PGC2419083;2419083;8,600309;52,6044298;663123,119528214
-13;16;25;1;0;PGC2383694;2383694;8,6003689;50,862143;740601,058001272
-12;15;21;1;1;PGC2279002;2279002;8,6005212;46,3117207;665142,882769868
-12;15;21;1;1;PGC3131165;3131165;8,6005996;46,2597998;666882,448036342
-21;26;19;1;0;PGC1877296;1877296;8,6006882;29,7637344;895617,694951122
-12;15;30;1;0;SDSSJ083602.98+555712.6;4085993;8,6008342;55,953536;816027,102555408
-17;21;15;1;0;PGC1851443;1851443;8,6009256;28,9631273;715169,831187579
-11;13;21;1;1;PGC2359536;2359536;8,6009935;49,9892391;619035,686519727
-17;21;21;1;1;2MASXJ08360502+3826460;3732011;8,601393;38,4460913;786874,324492542
-11;13;23;1;1;PGC2411490;2411490;8,6016199;52,2971164;663145,921669215
-17;21;15;1;0;PGC090860;90860;8,6021653;29,2565531;707438,248081572
-17;21;21;1;1;2MASXJ08360865+3845159;3390283;8,6024132;38,7545958;790690,362026124
-17;21;22;1;1;SDSSJ083608.86+382955.9;3390264;8,6024641;38,4988312;804235,617508914
-10;12;21;1;1;SDSSJ083611.46+531030.8;3996702;8,6031884;53,1752901;605622,983639966
-22;28;22;1;0;PGC1941900;1941900;8,6032;31,3247845;956005,27043603
-15;18;11;1;1;PGC024164;24164;8,6015445;25,6104422;601345,280968009
-20;24;15;1;0;PGC1756750;1756750;8,6033111;25,9563476;798416,115961797
-17;21;18;1;0;2MASXJ08361203+3433502;3449985;8,6033337;34,5642313;742092,862806022
-13;16;23;1;1;PGC3131493;3131493;8,6034501;47,3679111;711331,887204424
-16;20;20;1;1;2MASXJ08361283+3823339;3390257;8,6035619;38,3928002;755899,959644737
-24;30;12;1;0;SDSSJ083614.65+175654.4;4558733;8,6040657;17,9484596;936221,1978896
-11;14;23;1;1;PGC2409155;2409155;8,6041354;52,2025324;668991,830061199
-19;23;10;1;0;2MASXJ08361508+1900151;3732035;8,6041902;19,0041101;734154,543290309
-17;21;21;1;1;2MASXJ08361544+3816209;3390263;8,6042923;38,272496;782738,935270168
-10;12;21;1;1;PGC2421543;2421543;8,6044387;52,701676;621021,352433168
-13;16;24;1;0;PGC2355167;2355167;8,6045012;49,8445087;721090,036472066
-17;21;22;1;1;SDSSJ083616.75+384027.6;3390285;8,6046502;38,67437;794385,643499081
-12;14;22;1;1;SDSSJ083616.94+501018.6;3341251;8,6047032;50,1718468;671019,909155419
-19;23;27;1;1;SDSSJ083617.81+414030.1;3450004;8,6049479;41,6750392;920894,610977885
-17;21;21;1;1;PGC2129122;2129122;8,6051805;38,5113519;794417,959584656
-15;19;33;1;1;PGC3133582;3133582;8,6052052;52,7499062;935057,978054426
-20;24;9;1;1;SDSSJ083619.04+155344.9;4170967;8,6052957;15,8958586;751689,533163741
-19;24;26;1;1;PGC2164118;2164118;8,6054068;40,3244224;934890,383569286
-19;23;27;1;1;SDSSJ083621.37+412442.7;3450018;8,6059375;41,4118907;922842,685297247
-16;19;20;1;1;2MASXJ08362186+3838268;3390286;8,606069;38,6408097;738516,840424138
-19;23;21;1;1;SDSSJ083622.09+352000.7;3450021;8,6061388;35,3335417;841028,658414933
-15;19;31;1;1;PGC2390625;2390625;8,6064461;51,2281128;909484,060160815
-9;11;22;1;1;SDSSJ083623.40+562801.7;4086017;8,6065085;56,4671512;621057,646708909
-17;21;18;1;0;SDSSJ083623.48+342358.7;3450027;8,6065199;34,3996302;747965,168017853
-15;19;32;1;0;PGC3133567;3133567;8,6065519;52,7284068;917423,531857408
-17;21;21;1;1;2MASXJ08362370+3819466;3390266;8,6065842;38,3296236;796497,999043835
-15;19;16;1;0;SDSSJ083624.01+332705.5;3450028;8,6066687;33,4516077;680380,887115156
-9;11;22;1;1;PGC3086973;3086973;8,6066783;56,5973808;613139,696905589
-16;19;31;1;1;PGC2391190;2391190;8,6066948;51,2617657;917435,006885917
-13;17;27;1;1;PGC3132860;3132860;8,607144;51,6583209;798416,43753603
-16;20;20;1;1;PGC3088195;3088195;8,6071901;38,6755655;755866,016968199
-11;14;35;1;0;SDSSJ083627.45+620739.3;5092398;8,6076262;62,1276075;894072,616298408
-18;23;28;1;1;PGC2221795;2221795;8,6076777;43,4814769;920920,518339608
-25;31;18;1;0;PGC1709263;1709263;8,6078008;24,5188309;998844,021285967
-11;14;23;1;1;PGC3133319;3133319;8,6081197;52,4080498;669015,46358865
-17;21;21;1;1;2MASXJ08362997+3828206;3390253;8,6083298;38,47254;794487,610940943
-16;20;22;1;0;PGC2165201;2165201;8,6093671;40,3975352;788640,229622573
-20;24;20;1;1;SDSSJ083635.13+331511.4;3450052;8,6097575;33,2532164;860528,932316726
-13;16;27;1;0;PGC2423378;2423378;8,6104976;52,7752165;790796,886125059
-9;12;22;1;1;SDSSJ083638.06+554151.8;4086036;8,6105684;55,6977328;622956,69248266
-17;21;15;1;0;PGC1870427;1870427;8,6106122;29,5668383;703373,664605889
-13;17;23;1;1;PGC2295013;2295013;8,6110193;47,2542877;730574,278405295
-17;21;14;1;0;SDSSJ083640.63+280925.0;3524634;8,6112856;28,1569827;699689,022763805
-22;27;9;1;1;2MASXJ08364108+1513563;3732114;8,611416;15,2322657;823409,202361021
-19;24;11;1;0;PGC1604918;1604918;8,6115351;19,7711752;741860,863728119
-12;15;37;1;0;PGC2636075;2636075;8,6117686;62,4064762;958499,238392482
-17;20;21;1;1;PGC2134304;2134304;8,6117775;38,7040355;778980,786586768
-16;20;22;1;0;SDSSJ083642.40+393608.4;3390342;8,6117765;39,6023702;779036,861446924
-16;19;23;1;0;SDSSJ083643.06+415820.8;3450077;8,6119593;41,9724472;781060,219446615
-18;22;14;1;1;PGC1767080;1767080;8,6122634;26,2049434;732296,201057778
-13;16;23;1;1;PGC3131466;3131466;8,6124161;47,2729343;717337,432513154
-16;20;21;1;0;2MASXJ08364476+3953316;3390363;8,6124229;39,8922049;769203,733363227
-17;21;14;1;0;PGC1813279;1813279;8,6125152;27,6158897;712992,672517286
-22;27;21;1;1;PGC1943013;1943013;8,6125404;31,349442;919121,102442839
-17;21;21;1;1;2MASXJ08364522+3831496;3390289;8,6125632;38,5303685;780992,17559596
-17;21;14;1;0;PGC1842366;1842366;8,6129399;28,665551;699682,13757047
-16;19;20;1;1;SDSSJ083646.65+381948.7;3390260;8,6129576;38,3301685;740139,392024227
-16;20;22;1;0;PGC2160279;2160279;8,613304;40,0826332;771186,363896222
-16;20;22;1;0;2MASXJ08364872+3940356;3390359;8,613537;39,6764099;779029,974625755
-17;21;15;1;0;PGC1840855;1840855;8,6136531;28,6126747;707401,888542873
-17;21;15;1;0;PGC1842472;1842472;8,6136624;28,6687665;709254,131828573
-11;14;23;1;1;PGC2414613;2414613;8,6137378;52,4244215;672826,68765628
-13;16;33;1;1;SDSSJ083649.70+574014.3;5091714;8,613807;57,6706438;880097,717235386
-12;15;30;1;0;2MASXJ08365036+5637283;3732142;8,614;56,6245584;812128,909354411
-10;12;23;1;0;SDSSJ083651.17+551151.4;4086050;8,6142107;55,1975786;640165,14468572
-20;24;22;1;0;SDSSJ083651.74+352157.0;3450095;8,6143694;35,3658349;881777,654441578
-21;26;15;1;1;PGC1716739;1716739;8,6146308;24,7993625;833203,872223887
-17;21;20;1;1;2MASXJ08365328+3623126;3398881;8,614802;36,3868253;792696,340355244
-21;26;21;1;1;SDSSJ083653.65+312003.9;3450106;8,614901;31,3343956;913241,193515236
-17;20;21;1;1;SDSSJ083655.48+383624.3;3390288;8,6154159;38,6067228;781034,085261053
-16;20;15;1;1;PGC1878682;1878682;8,6155863;29,8017831;692041,557806939
-20;24;22;1;0;2MASXJ08365671+3444133;3450116;8,6157673;34,7370752;884109,956095625
-24;30;12;1;0;PGC1548685;1548685;8,6158042;18,0468839;926480,106686154
-10;13;22;1;0;PGC2427351;2427351;8,6160788;52,9275378;634244,51860425
-9;12;22;1;1;PGC024208;24208;8,6162496;55,645732;621059,630124909
-17;20;15;1;1;PGC1877021;1877021;8,6164915;29,7564031;697840,119308216
-17;21;14;1;0;PGC1831005;1831005;8,6165839;28,2694488;707363,064273141
-13;16;23;1;1;SDSSJ083659.85+471108.3;3441305;8,6166301;47,1856239;722973,834062215
-22;28;19;1;0;PGC1834808;1834808;8,6168505;28,405915;928696,785204943
-17;21;18;1;0;SDSSJ083701.20+332758.8;3450129;8,6169993;33,4663502;757812,459218537
-17;21;15;1;0;PGC1827864;1827864;8,6176357;28,156058;722784,802580237
-12;15;21;1;1;PGC2303967;2303967;8,6176733;47,7635087;659288,888761207
-13;16;23;1;1;PGC2293077;2293077;8,6180203;47,1416642;715415,723837794
-17;20;14;1;0;PGC024216;24216;8,6184476;28,2168663;692021,117704414
-17;21;22;1;1;2MASXJ08370683+3834516;3390282;8,6185494;38,5809225;802495,692033044
-17;21;14;1;0;2MASXJ08370802+2807493;3524668;8,6188945;28,1303076;714920,577610799
-17;21;21;1;1;2MASXJ08371144+3811206;3390243;8,6198475;38,1890999;782788,842277926
-16;20;19;1;0;2MASXJ08371248+3537308;3398879;8,6201372;35,6252633;740427,344495943
-19;23;27;1;1;SDSSJ083713.97+412729.4;3450155;8,620552;41,458131;928847,353747564
-21;26;20;1;1;PGC1934424;1934424;8,6205754;31,1612492;895594,421502761
-14;17;34;1;0;SDSSJ083715.37+561531.0;4086072;8,6209395;56,258591;923050,384187789
-18;22;13;1;0;PGC1708862;1708862;8,6210772;24,5025771;717029,746990152
-9;11;24;1;1;SDSSJ083716.44+575934.2;4171530;8,6212308;57,9927781;638289,025907032
-12;15;25;1;1;PGC2424572;2424572;8,6213843;52,8219827;726823,516529513
-17;21;14;1;0;2MASXJ08371747+2806022;3524678;8,621525;28,1005589;717104,767899134
-23;28;24;1;1;2MASXJ08371757+3340228;3450169;8,6215467;33,6731894;985683,502095343
-14;17;30;1;1;PGC2435890;2435890;8,6216664;53,2546656;847128,389076984
-16;19;14;1;1;PGC1871379;1871379;8,6225941;29,5952551;659107,758265983
-14;17;30;1;1;SDSSJ083721.69+530712.4;3341163;8,62269;53,1201601;851156,654431589
-17;20;15;1;1;SDSSJ083722.17+294807.5;3524683;8,6228295;29,8021645;697589,916246948
-22;27;23;1;0;PGC139120;139120;8,6228803;33,6652765;969709,053068458
-17;20;19;1;0;2MASXJ08372380+3621235;3398890;8,6232773;36,3564727;757824,678601047
-9;11;24;1;1;PGC2573489;2573489;8,6235031;58,0092826;649918,657474475
-13;16;24;1;0;PGC3131672;3131672;8,6236952;48,3331748;728747,274785249
-9;12;22;1;1;PGC2508063;2508063;8,62376;55,6061966;622922,879019132
-9;12;23;1;0;2MASXJ08372578+5658253;3732258;8,6238253;56,9735271;642220,449617949
-15;19;16;1;0;SDSSJ083725.96+335347.5;3450188;8,6238779;33,8965755;682464,895374006
-13;16;23;1;1;PGC2304257;2304257;8,6239623;47,7796216;728715,175293482
-22;27;9;1;1;PGC1477429;1477429;8,6241422;15,1792288;831261,943294297
-25;31;11;1;1;PGC1505953;1505953;8,6243676;16,3211779;953701,863317155
-17;20;20;1;0;SDSSJ083727.73+372152.2;3398942;8,6243706;37,3644773;769491,921766807
-20;24;22;1;0;2MASXJ08372807+3509488;3450196;8,6244574;35,163584;870344,227996591
-19;23;27;1;1;PGC2200361;2200361;8,6248407;42,5123182;922920,849881282
-15;19;22;1;1;SDSSJ083730.57+413711.2;3450201;8,6251573;41,6197788;755928,645973415
-14;17;22;1;0;PGC2260469;2260469;8,6255187;45,1828566;722960,770525627
-19;23;17;1;1;2MASXJ08373220+2904377;3524693;8,6256047;29,0771208;794291,966761408
-24;30;12;1;0;PGC1537584;1537584;8,625652;17,6347846;920513,940896921
-20;24;15;1;0;PGC1759219;1759219;8,6247148;26,0143539;794292,467647772
-14;17;15;1;1;2MASXJ08373336+3345068;3450206;8,6259294;33,7518891;624432,530415975
-25;31;11;1;1;2MASXJ08373347+1543423;3732287;8,6259632;15,7285331;940256,165576939
-21;25;15;1;1;SDSSJ083733.49+250843.6;4086095;8,6259722;25,1454192;829235,483837806
-21;25;15;1;1;PGC1711719;1711719;8,6263327;24,6125065;833213,827193606
-20;24;23;1;1;2MASXJ08373547+3635018;3398864;8,626506;36,5838073;884056,488309179
-20;24;8;1;1;PGC1476344;1476344;8,6265408;15,1390398;745723,41522169
-9;11;24;1;1;PGC2573317;2573317;8,6265413;57,9952581;640203,525707619
-17;20;14;1;0;PGC1833350;1833350;8,6265822;28,3519265;693885,421742885
-17;21;20;1;1;2MASXJ08373595+3638498;3398865;8,6266413;36,6472278;786830,62786722
-16;19;32;1;1;PGC3133266;3133266;8,6272978;52,3342972;935032,280226594
-11;13;23;1;1;PGC2424125;2424125;8,6273298;52,8045061;667198,123487319
-17;21;14;1;0;PGC1828477;1828477;8,6274259;28,1783461;703386,388015752
-17;21;21;1;1;2MASXJ08373906+3705578;3398982;8,6275073;37,0995025;784739,263398371
-13;16;28;1;1;PGC2414698;2414698;8,6276581;52,427816;796680,118050706
-21;25;22;1;1;2MASXJ08374004+3355138;3450223;8,6277842;33,9202908;901399,949263995
-16;20;7;1;1;PGC1500326;1500326;8,628104;16,0842845;614678,089662259
-25;31;11;1;1;PGC1484623;1484623;8,6281036;15,4374019;945932,257585088
-23;28;25;1;0;PGC086857;86857;8,6282462;34,6472066;993393,32815266
-20;24;20;1;1;2MASXJ08374269+3325498;3450229;8,6285266;33,4306368;850908,041523286
-19;23;17;1;1;PGC1845411;1845411;8,6285651;28,7698623;796354,87427903
-22;27;21;1;1;PGC3098499;3098499;8,6286745;31,2457152;944478,014374991
-17;21;15;1;0;PGC1840998;1840998;8,6286995;28,6178988;705521,589543738
-13;16;21;1;1;PGC2276609;2276609;8,6289153;46,170948;682310,952307919
-13;16;27;1;0;PGC3133517;3133517;8,6290424;52,6580709;787035,746144616
-13;16;24;1;0;PGC2344163;2344163;8,6293278;49,4778514;719188,35850213
-15;19;16;1;0;PGC3088735;3088735;8,6293815;33,8085055;680344,550966279
-20;24;15;1;0;PGC1763231;1763231;8,6294422;26,1161775;802314,620975842
-17;21;20;1;1;SDSSJ083746.33+364508.7;3398980;8,6295338;36,7524672;784777,647581627
-9;12;23;1;0;PGC2519934;2519934;8,6299244;55,9444242;626553,701935163
-16;20;15;1;1;SDSSJ083747.91+295457.6;3524714;8,6299733;29,9160003;693887,625306051
-14;17;29;1;0;PGC3133796;3133796;8,6300093;53,079542;839474,03468741
-19;23;27;1;1;PGC2196504;2196504;8,6300594;42,3175123;924805,027523183
-10;12;21;1;1;PGC3133545;3133545;8,6301077;52,7042645;615015,851896043
-17;20;15;1;1;PGC1877967;1877967;8,6301808;29,7822939;701559,534916856
-25;31;11;1;1;2MASXJ08374899+1544323;3732349;8,6302825;15,742383;945881,219856236
-16;20;17;1;1;SDSSJ083749.38+323810.6;3450245;8,630382;32,6362786;711158,156013628
-23;28;17;1;0;PGC1725615;1725615;8,6304128;25,1059412;928595,853287284
-24;29;12;1;1;PGC1540154;1540154;8,6307469;17,7311347;916973,077031659
-24;30;18;1;0;SDSSJ083751.20+244000.7;4086107;8,6308835;24,6669332;973780,141184625
-18;22;12;1;1;PGC1684555;1684555;8,6322855;23,2757796;720784,263212378
-17;20;20;1;0;2MASXJ08375635+3659168;3399006;8,6323121;36,9879491;755864,582837721
-13;16;25;1;0;PGC2369908;2369908;8,6323906;50,3338761;734499,191173089
-14;17;30;1;1;PGC3133948;3133948;8,6330191;53,2946956;870589,706163526
-21;26;15;1;1;PGC1708361;1708361;8,6333386;24,4840856;835045,578324114
-22;27;23;1;0;2MASXJ08380206+3317124;3450276;8,6338931;33,2867415;958075,280815545
-17;21;15;1;0;PGC1835281;1835281;8,6339461;28,4219104;712994,933619051
-17;21;13;1;0;PGC1790537;1790537;8,634139;26,8620609;693866,69202103
-17;21;14;1;0;PGC1790920;1790920;8,6351579;26,8743606;709239,508146061
-18;22;27;1;0;PGC2224640;2224640;8,636283;43,6013428;913362,007553644
-17;21;16;1;0;SDSSJ083811.17+304749.1;3450295;8,6364321;30,7969947;730467,590582196
-10;12;23;1;0;PGC2508042;2508042;8,6365691;55,6054859;636246,915165432
-19;23;20;1;1;2MASXJ08381197+3407184;3450296;8,6366627;34,1215426;819693,456988633
-10;12;21;1;1;PGC3133561;3133561;8,6368509;52,7245177;621006,478955494
-25;31;12;1;0;PGC1515122;1515122;8,6369245;16,7098749;952092,120692034
-16;19;26;1;0;PGC3131162;3131162;8,636959;46,2499955;829592,40914609
